ID,Date,Province#,Temperature,L2,Total Eggs,Total Larvae,Total Puapae,Total Adults,Susceptable Eggs,Susceptable Larvae,Susceptable Puapae,Susceptable Adults,Latent Eggs,Latent Larvae,Latent Puapae,Latent Adults,Infected Eggs,Infected Larvae,Infected Puapae,Infected Adults,Susceptable Human,Latent Human,Infectious Human,Recovery Human,New Latent Human,New Infectious Human,DEN-1,DEN-2,DEN-3,DEN-4
147,2008-05-27,48,29.4,0.3056,517236,208926,35626,255387,267773,74637,13183,85124,217218,72312,12609,85134,32245,61977,9834,85129,707971,15,62,0,4,3,0,77,0,0
148,2008-05-28,48,29.0,0.3056,533042,206491,36022,257109,275039,73578,13298,85689,224645,71269,12702,85717,33358,61644,10022,85703,707977,17,54,0,4,2,0,71,0,0
149,2008-05-29,48,27.5,0.3056,576101,195003,35677,258309,295258,69582,13143,86093,245741,67407,12557,86113,35102,58014,9977,86103,707981,17,50,0,0,0,0,67,0,0
150,2008-05-30,48,27.8,0.3056,583895,200116,35794,259479,299603,71549,13202,86492,249016,69429,12623,86494,35276,59138,9969,86493,707986,21,41,0,5,1,0,62,0,0
151,2008-05-31,48,27.3,0.3056,593114,195737,35513,260379,303981,70098,13108,86793,253712,67964,12539,86793,35421,57675,9866,86793,707993,18,37,0,2,5,0,55,0,0
152,2008-06-01,48,27.0,0.3056,597521,193064,34985,260961,305934,69237,12927,86985,256240,67133,12369,86989,35347,56694,9689,86987,707999,15,34,0,0,3,0,49,0,0
153,2008-06-02,48,27.9,0.3056,591407,202813,35630,261756,303631,72591,13181,87238,252219,70479,12617,87266,35557,59743,9832,87252,708006,12,30,0,1,4,0,42,0,0
154,2008-06-03,48,28.4,0.3056,579960,207530,36409,262944,298464,74205,13470,87645,246245,71999,12890,87651,35251,61326,10049,87648,708008,10,30,0,2,4,0,40,0,0
155,2008-06-04,48,28.8,0.3056,566508,210657,36908,264483,292168,75259,13650,88156,239542,72974,13053,88166,34798,62424,10205,88161,708014,12,22,0,2,0,0,34,0,0
156,2008-06-05,48,28.7,0.3056,570007,209949,37170,266109,293748,74916,13731,88701,241096,72617,13123,88705,35163,62416,10316,88703,708017,7,24,0,0,5,0,31,0,0
157,2008-06-06,48,28.2,0.3056,588469,206528,37203,267573,302519,73692,13727,89188,249902,71436,13118,89194,36048,61400,10358,89191,708017,7,24,0,2,2,0,31,0,0
158,2008-06-07,48,28.1,0.3056,597301,206852,37226,268944,306956,73876,13736,89645,253988,71646,13130,89651,36357,61330,10360,89648,708015,9,24,0,2,0,0,33,0,0
159,2008-06-08,48,28.0,0.3056,603771,206735,37249,270216,310197,73870,13749,90066,256957,71644,13145,90078,36617,61221,10355,90072,708016,8,24,0,0,1,0,32,0,0
160,2008-06-09,48,28.7,0.3056,587388,213507,37580,271710,302743,76275,13886,90565,248693,73998,13275,90575,35952,63234,10419,90570,708020,7,21,0,1,2,0,28,0,0
161,2008-06-10,48,28.7,0.3056,586549,213404,37803,273258,302293,76149,13961,91086,248133,73830,13343,91086,36123,63425,10499,91086,708021,7,20,0,2,2,0,27,0,0
162,2008-06-11,48,28.5,0.3056,595806,212332,37913,274749,306720,75735,13991,91581,252440,73429,13370,91585,36646,63168,10552,91583,708024,8,16,0,1,0,0,24,0,0
163,2008-06-12,48,28.3,0.3056,606266,211502,37960,276141,311818,75463,14004,92047,257334,73180,13383,92047,37114,62859,10573,92047,708028,6,14,0,0,2,0,20,0,0
164,2008-06-13,48,28.1,0.3056,616008,210550,37945,277398,316594,75167,13999,92466,261908,72900,13381,92466,37506,62483,10565,92466,708027,5,16,0,1,2,0,21,0,0
165,2008-06-14,48,29.5,0.3056,564662,221195,37875,278994,292633,79056,14007,92998,237029,76667,13382,92998,35000,65472,10486,92998,708032,5,11,0,0,0,0,16,0,0
166,2008-06-15,48,30.1,0.3056,519754,220528,37010,280434,270887,78730,13692,93478,215794,76185,13057,93478,33073,65613,10261,93478,708034,4,10,0,0,1,0,14,0,0
167,2008-06-16,48,29.8,0.3056,532042,218780,36802,281607,276111,77768,13577,93869,221707,75247,12931,93869,34224,65765,10294,93869,708034,2,12,0,0,2,0,14,0,0
168,2008-06-17,48,30.6,0.3056,480714,218606,35438,282435,251953,78002,13086,94145,197450,75402,12449,94145,31311,65202,9903,94145,708035,1,12,0,0,1,0,13,0,0
169,2008-06-18,48,29.0,0.3056,568691,214456,36441,283077,292944,75882,13388,94354,239104,73450,12739,94364,36643,65124,10314,94359,708037,1,10,0,0,0,0,11,0,0
170,2008-06-19,48,26.6,0.3056,628918,194779,35507,283104,321153,69480,13028,94366,269933,67288,12421,94370,37832,58011,10058,94368,708039,0,9,0,0,1,0,9,0,0
171,2008-06-20,48,27.7,0.3056,639503,209445,36308,283278,327692,74771,13365,94426,273223,72688,12776,94426,38588,61986,10167,94426,708039,0,9,0,0,0,0,9,0,0
172,2008-06-21,48,27.3,0.3056,646853,205750,36591,283461,331441,73599,13490,94486,276799,71420,12908,94488,38613,60731,10193,94487,708041,0,7,0,0,0,0,7,0,0
173,2008-06-22,48,28.2,0.3056,634284,215437,37540,284028,326079,76988,13867,94675,269839,74761,13272,94677,38366,63688,10401,94676,708043,0,5,0,0,0,0,5,0,0
174,2008-06-23,48,27.9,0.3056,639807,212323,37931,284721,328645,75853,14009,94907,272477,73575,13405,94907,38685,62895,10517,94907,708043,0,5,0,0,0,0,5,0,0
175,2008-06-24,48,27.5,0.3056,648356,208542,37743,285288,332579,74571,13940,95095,276896,72320,13337,95097,38881,61651,10466,95096,708044,0,4,0,0,0,0,4,0,0
176,2008-06-25,48,28.3,0.3056,635340,217117,38266,286107,326827,77573,14146,95369,269993,75303,13535,95369,38520,64241,10585,95369,708046,0,2,0,0,0,0,2,0,0
177,2008-06-26,48,27.9,0.3056,643856,213095,38375,286902,330736,76109,14177,95634,274149,73814,13561,95634,38971,63172,10637,95634,708047,0,1,0,0,0,0,1,0,0
178,2008-06-27,48,27.9,0.3056,647084,213666,38420,287688,332373,76334,14193,95896,275619,74056,13576,95896,39092,63276,10651,95896,708047,0,1,0,0,0,0,1,0,0
179,2008-06-28,48,27.9,0.3056,649165,214054,38481,288456,333451,76478,14216,96152,276516,74198,13599,96152,39198,63378,10666,96152,708048,0,0,0,0,0,0,0,0,0
180,2008-06-29,48,27.6,0.3056,655901,211231,38269,289068,336568,75510,14137,96356,279939,73242,13524,96356,39394,62479,10608,96356,708048,0,0,0,0,0,0,0,0,0
181,2008-06-30,48,27.6,0.3056,658384,211653,38154,289581,337817,75680,14099,96527,281093,73431,13489,96527,39474,62542,10566,96527,708048,0,0,0,0,0,0,0,0,0
182,2008-07-01,48,27.3,0.3056,662726,208574,37787,289887,339725,74637,13966,96629,283518,72401,13364,96629,39483,61536,10457,96629,708048,0,0,0,0,0,0,0,0,0
183,2008-07-02,48,27.2,0.3056,664661,207644,37442,290007,340562,74338,13844,96669,284637,72128,13250,96669,39462,61178,10348,96669,708048,0,0,0,0,0,0,0,0,0
184,2008-07-03,48,28.7,0.3056,632931,222714,38386,290622,326177,79571,14210,96874,268237,77288,13601,96874,38517,65855,10575,96874,708048,0,0,0,0,0,0,0,0,0
185,2008-07-04,48,28.4,0.3056,638242,219304,38891,291465,328492,78223,14374,97155,270680,75863,13749,97155,39070,65218,10768,97155,708048,0,0,0,0,0,0,0,0,0
186,2008-07-05,48,28.1,0.3056,649352,217002,38985,292323,333759,77420,14394,97441,276044,75092,13765,97441,39549,64490,10826,97441,708048,0,0,0,0,0,0,0,0,0
187,2008-07-06,48,28.2,0.3056,650647,218676,39123,293229,334567,78045,14445,97743,276498,75723,13813,97743,39582,64908,10865,97743,708048,0,0,0,0,0,0,0,0,0
188,2008-07-07,48,27.9,0.3056,659645,216062,39041,294012,338820,77137,14412,98004,280881,74825,13782,98004,39944,64100,10847,98004,708048,0,0,0,0,0,0,0,0,0
189,2008-07-08,48,27.5,0.3056,669164,212345,38633,294531,343241,75894,14263,98177,285777,73616,13642,98177,40146,62835,10728,98177,708048,0,0,0,0,0,0,0,0,0
190,2008-07-09,48,28.5,0.3056,649199,222854,39129,295317,334261,79581,14464,98439,275456,77268,13836,98439,39482,66005,10829,98439,708048,0,0,0,0,0,0,0,0,0
191,2008-07-10,48,27.5,0.3056,669161,212406,38764,295809,343258,75863,14313,98603,285605,73550,13690,98603,40298,62993,10761,98603,708048,0,0,0,0,0,0,0,0,0
192,2008-07-11,48,27.6,0.3056,673067,214338,38607,296199,345306,76604,14261,98733,287377,74343,13643,98733,40384,63391,10703,98733,708048,0,0,0,0,0,0,0,0,0
193,2008-07-12,48,28.1,0.3056,664911,219851,39008,296751,341770,78528,14417,98917,282949,76233,13795,98917,40192,65090,10796,98917,708048,0,0,0,0,0,0,0,0,0
194,2008-07-13,48,28.7,0.3056,644639,225146,39496,297633,332313,80359,14602,99211,272900,77982,13966,99211,39426,66805,10928,99211,708048,0,0,0,0,0,0,0,0,0
195,2008-07-14,48,27.7,0.3056,669601,215188,39213,298239,343687,76778,14475,99413,285325,74434,13841,99413,40589,63976,10897,99413,708048,0,0,0,0,0,0,0,0,0
196,2008-07-15,48,28.3,0.3056,662186,222341,39467,298989,340616,79354,14577,99663,281309,77031,13941,99663,40261,65956,10949,99663,708048,0,0,0,0,0,0,0,0,0
197,2008-07-16,48,28.3,0.3056,662002,222358,39688,299808,340575,79328,14655,99936,281076,76968,14015,99936,40351,66062,11018,99936,708048,0,0,0,0,0,0,0,0,0
198,2008-07-17,48,26.8,0.3056,682062,206093,38291,299922,349097,73749,14132,99974,292540,71454,13514,99974,40425,60890,10645,99974,708048,0,0,0,0,0,0,0,0,0
199,2008-07-18,48,27.4,0.3056,685149,213791,38158,299889,351085,76435,14099,99963,293181,74243,13493,99963,40883,63113,10566,99963,708048,0,0,0,0,0,0,0,0,0
200,2008-07-19,48,26.8,0.3056,687091,206844,37430,299541,351580,74106,13835,99847,295091,71887,13245,99847,40420,60851,10350,99847,708048,0,0,0,0,0,0,0,0,0
201,2008-07-20,48,25.9,0.3056,673962,195156,35504,298485,343623,70214,13139,99495,291874,68054,12580,99495,38465,56888,9785,99495,708048,0,0,0,0,0,0,0,0,0
202,2008-07-21,48,28.0,0.3056,670447,219260,37058,297840,343761,78255,13723,99280,286274,76210,13159,99280,40412,64795,10176,99280,708048,0,0,0,0,0,0,0,0,0
203,2008-07-22,48,28.5,0.3056,654439,223947,38521,297984,336858,79916,14249,99328,277714,77619,13656,99328,39867,66412,10616,99328,708048,0,0,0,0,0,0,0,0,0
204,2008-07-23,48,29.1,0.3056,626224,227933,39230,298749,323556,81311,14507,99583,264004,78882,13882,99583,38664,67740,10841,99583,708048,0,0,0,0,0,0,0,0,0
205,2008-07-24,48,29.2,0.3056,616755,227680,39458,299763,318801,81099,14574,99921,259483,78621,13927,99921,38471,67960,10957,99921,708048,0,0,0,0,0,0,0,0,0
206,2008-07-25,48,27.4,0.3056,670495,211463,38835,300180,343616,75337,14308,100060,286057,72996,13671,100060,40822,63130,10856,100060,708048,0,0,0,0,0,0,0,0,0
207,2008-07-26,48,27.5,0.3056,682004,214648,38603,300435,349624,76658,14235,100145,291411,74416,13612,100145,40969,63574,10756,100145,708048,0,0,0,0,0,0,0,0,0
208,2008-07-27,48,26.9,0.3056,687731,208141,37821,300294,352020,74521,13960,100098,295083,72287,13357,100098,40628,61333,10504,100098,708048,0,0,0,0,0,0,0,0,0
209,2008-07-28,48,27.5,0.3056,685915,215249,38092,300174,351646,76962,14078,100058,293321,74758,13478,100058,40948,63529,10536,100058,708048,0,0,0,0,0,0,0,0,0
210,2008-07-29,48,28.1,0.3056,674295,221604,38891,300399,346567,79155,14380,100133,287022,76867,13768,100133,40706,65582,10743,100133,708048,0,0,0,0,0,0,0,0,0
211,2008-07-30,48,27.0,0.3056,686201,209119,38192,300345,351475,74832,14112,100115,294005,72542,13507,100115,40721,61745,10573,100115,708048,0,0,0,0,0,0,0,0,0
212,2008-07-31,48,26.7,0.3056,687576,205740,37236,299901,351658,73739,13768,99967,295588,71538,13180,99967,40330,60463,10288,99967,708048,0,0,0,0,0,0,0,0,0
213,2008-08-01,48,25.8,0.3056,672138,193902,35219,298716,342496,69796,13038,99572,291435,67653,12484,99572,38207,56453,9697,99572,708048,0,0,0,0,0,0,0,0,0
214,2008-08-02,48,26.9,0.3056,681639,206856,35599,297534,348122,74006,13183,99178,293297,72028,12643,99178,40220,60822,9773,99178,708048,0,0,0,0,0,0,0,0,0
215,2008-08-03,48,27.8,0.3056,674580,217303,37153,296955,346000,77634,13752,98985,288103,75488,13191,98985,40477,64181,10210,98985,708048,0,0,0,0,0,0,0,0,0
216,2008-08-04,48,27.5,0.3056,677000,213754,37779,296766,347222,76420,13971,98922,289282,74167,13391,98922,40496,63167,10417,98922,708048,0,0,0,0,0,0,0,0,0
217,2008-08-05,48,28.6,0.3056,650671,224703,38831,297183,335199,80248,14369,99061,275886,77924,13760,99061,39586,66531,10702,99061,708048,0,0,0,0,0,0,0,0,0
218,2008-08-06,48,30.0,0.3056,569662,230540,38498,298026,296737,82434,14269,99342,237272,79881,13635,99342,35653,68225,10594,99342,708048,0,0,0,0,0,0,0,0,0
219,2008-08-07,48,29.6,0.3056,581222,226717,38515,298815,301223,80592,14227,99605,242949,78018,13569,99605,37050,68107,10719,99605,708048,0,0,0,0,0,0,0,0,0
220,2008-08-08,48,28.2,0.3056,646528,218117,38834,299421,332036,77444,14290,99807,274180,75066,13634,99807,40312,65607,10910,99807,708048,0,0,0,0,0,0,0,0,0
221,2008-08-09,48,27.3,0.3056,676938,211274,38365,299709,346754,75383,14117,99903,289379,73119,13486,99903,40805,62772,10762,99903,708048,0,0,0,0,0,0,0,0,0
222,2008-08-10,48,28.1,0.3056,671489,221097,38917,300156,344989,78919,14352,100052,285842,76656,13725,100052,40658,65522,10840,100052,708048,0,0,0,0,0,0,0,0,0
223,2008-08-11,48,28.4,0.3056,662575,223981,39498,300843,341003,79922,14580,100281,281201,77571,13945,100281,40371,66488,10973,100281,708048,0,0,0,0,0,0,0,0,0
224,2008-08-12,48,28.7,0.3056,651018,226457,39873,301761,335570,80761,14723,100587,275489,78355,14077,100587,39959,67341,11073,100587,708048,0,0,0,0,0,0,0,0,0
225,2008-08-13,48,28.9,0.3056,641610,227836,40044,302817,331056,81197,14783,100939,270905,78755,14128,100939,39649,67884,11133,100939,654144,53904,0,0,53904,0,0,0,53904,0
226,2008-08-14,48,27.1,0.3056,683115,209904,38938,303114,349861,74914,14352,95651,292146,72580,13717,106425,41108,62410,10869,101038,604661,103387,0,0,49483,0,0,0,103387,0
227,2008-08-15,48,28.0,0.3056,679464,221395,39205,303462,336231,77399,14381,91160,302039,78370,13931,111147,41194,65626,10893,101155,559362,148686,0,0,45299,0,0,0,148686,0
228,2008-08-16,48,27.5,0.3056,686196,215950,39046,303675,325110,73705,14129,87538,319675,78235,14070,114911,41411,64010,10847,101226,518166,189882,0,0,41196,0,0,0,189882,0
229,2008-08-17,48,28.2,0.3056,672221,223422,39502,304114,307417,74483,14036,85354,323711,82589,14513,117390,41093,66350,10953,101370,480656,227392,0,0,37510,0,0,0,227392,0
230,2008-08-18,48,28.4,0.3056,662694,224787,39879,304767,295146,73629,13904,83274,326652,84158,14899,119906,40896,67000,11076,101587,446116,261932,0,0,34540,0,0,0,261932,0
231,2008-08-19,48,28.6,0.3056,653549,226218,40097,305602,284156,72958,13739,81305,328733,85649,15194,122433,40660,67611,11164,101864,414698,239446,53904,0,31418,53904,0,0,293350,0
232,2008-08-20,48,27.3,0.3056,681255,212690,39240,305907,287104,67652,13246,79032,352521,81507,15021,124906,41630,63531,10973,101969,385847,218814,103387,0,28851,49483,0,0,322201,0
233,2008-08-21,48,26.1,0.3056,679467,198521,36925,305269,277393,62564,12321,76661,362202,77375,14300,126841,39872,58582,10304,101767,359665,199697,148686,0,26182,45299,0,0,348383,0
234,2008-08-22,48,26.5,0.3056,682361,202907,36045,304265,271342,62802,11862,75320,370455,80055,14166,127529,40564,60050,10017,101416,335939,182227,189882,0,23726,41196,0,0,372109,0
235,2008-08-23,48,27.5,0.3056,679541,214529,37017,303498,267048,65547,11997,73854,371079,85050,14741,128483,41414,63932,10279,101161,314293,166363,227392,0,21646,37510,0,0,393755,0
236,2008-08-24,48,29.1,0.3056,626964,228720,38460,303572,245382,69291,12309,72979,342227,90993,15472,129402,39355,68436,10679,101191,294651,151465,261932,0,19642,34540,0,0,413397,0
237,2008-08-25,48,28.0,0.3056,657228,217627,38891,303872,252164,65220,12310,71587,363881,86737,15675,130995,41183,65670,10906,101290,276841,137857,293350,0,17810,31418,0,0,431207,0
238,2008-08-26,48,26.3,0.3056,670742,198876,36964,303447,250875,59380,11617,70106,379787,80231,14960,132194,40080,59265,10387,101147,260589,125258,322201,0,16252,28851,0,0,447459,0
239,2008-08-27,48,26.5,0.3056,674579,201250,35963,302554,247615,59408,11207,68272,386618,81964,14689,133432,40346,59878,10067,100850,245816,113849,348383,0,14773,26182,0,0,462232,0
240,2008-08-28,48,27.4,0.3056,673003,211605,36704,301879,243034,61558,11308,68614,388796,86686,15138,132647,41173,63361,10258,100618,299697,90123,318205,23,0,23726,0,0,408328,0
241,2008-08-29,48,28.7,0.3056,638918,224212,38164,301975,232833,65161,11655,70692,366035,91637,15841,130644,40050,67414,10668,100639,349162,68477,290368,41,0,21646,0,0,358845,0
242,2008-08-30,48,26.7,0.3056,666736,202397,37155,301617,245336,59524,11339,73683,380883,82168,15365,127397,40517,60705,10451,100537,394447,48835,264711,55,0,19642,0,0,313546,0
243,2008-08-31,48,25.7,0.3056,656979,190484,34801,300447,248250,57408,10698,75498,370613,76893,14351,124801,38116,56183,9752,100148,435632,31025,241325,66,0,17810,0,0,272350,0
244,2008-09-01,48,26.1,0.3056,662141,195085,33941,298894,257280,59550,10552,77049,365882,77897,13933,122227,38979,57638,9456,99618,473127,14773,220067,81,0,16252,0,0,234840,0
245,2008-09-02,48,26.9,0.3056,669148,205132,34811,297496,267736,63387,10964,79573,361161,80859,14174,118763,40251,60886,9673,99160,507655,0,200300,93,0,14773,0,0,200300,0
246,2008-09-03,48,28.3,0.3056,649780,220609,36966,296956,270644,69382,11834,81550,339086,85501,14873,116414,40050,65726,10259,98992,539067,0,168882,99,0,0,0,0,168882,0
247,2008-09-04,48,29.3,0.3056,603942,227478,38222,297413,260405,72716,12453,84148,305560,86882,15154,114129,37977,67880,10615,99136,567906,0,140031,111,0,0,0,0,140031,0
248,2008-09-05,48,29.7,0.3056,573372,227557,38361,298226,255006,73806,12695,86916,281645,85556,14968,111896,36721,68195,10698,99414,594084,0,113849,115,0,0,0,0,113849,0
249,2008-09-06,48,28.7,0.3056,621364,221499,38835,299028,281364,72706,13005,88956,300516,81946,14902,110396,39484,66847,10928,99676,617802,0,90123,123,0,0,0,0,90123,0
250,2008-09-07,48,29.0,0.3056,620502,225992,39210,300066,287285,75282,13316,91742,294165,83007,14874,108303,39052,67703,11020,100021,639441,0,68477,130,0,0,0,0,68477,0
251,2008-09-08,48,29.0,0.3056,623323,226484,39487,301170,295544,76511,13594,93783,288607,82148,14807,106997,39172,67825,11086,100390,659075,0,48835,138,0,0,0,0,48835,0
252,2008-09-09,48,29.0,0.3056,626630,227069,39673,302299,302529,77560,13832,96042,284784,81537,14712,105490,39317,67972,11129,100767,663404,13474,31025,145,13474,0,0,0,44499,0
253,2008-09-10,48,27.1,0.3056,676306,209105,38657,302615,329633,72329,13601,96536,305643,74439,14192,105207,41030,62337,10864,100872,667215,25909,14773,151,12435,0,0,0,40682,0
254,2008-09-11,48,27.1,0.3056,688106,210913,38046,302559,337624,73478,13523,96934,309374,75086,13896,104772,41108,62349,10627,100853,670560,37331,0,157,11422,0,0,0,37331,0
255,2008-09-12,48,26.5,0.3056,688222,203936,36919,301983,338639,71465,13222,97068,309288,72568,13441,104254,40295,59903,10256,100661,670560,37331,0,157,0,0,0,0,37331,0
256,2008-09-13,48,27.4,0.3056,688026,214544,37461,301482,340568,75124,13496,96784,306346,76116,13611,104204,41112,63304,10354,100494,670560,37331,0,157,0,0,0,0,37331,0
257,2008-09-14,48,27.4,0.3056,687277,214514,37912,301176,340494,75147,13698,96672,305692,76018,13740,104112,41091,63349,10474,100392,670560,37331,0,157,0,0,0,0,37331,0
258,2008-09-15,48,28.1,0.3056,674527,221939,38811,301296,335097,77664,14050,97069,298596,78574,14046,103795,40834,65701,10715,100432,670560,23857,13474,157,0,13474,0,0,37331,0
259,2008-09-16,48,26.9,0.3056,686171,208174,38030,301133,340398,73097,13772,96715,305040,73621,13731,104041,40733,61456,10527,100377,670560,11422,25909,157,0,12435,0,0,37331,0
260,2008-09-17,48,26.6,0.3056,686598,204687,36994,300559,339523,71935,13415,96605,306806,72623,13360,103769,40269,60129,10219,100185,670560,0,37331,157,0,11422,0,0,37331,0
261,2008-09-18,48,27.7,0.3056,681515,217405,37814,300216,338173,76161,13722,96297,302411,77032,13672,103847,40931,64212,10420,100072,670560,0,37331,157,0,0,0,0,37331,0
262,2008-09-19,48,26.4,0.3056,681642,201798,36681,299535,336572,70923,13306,95941,305278,71629,13253,103749,39792,59246,10122,99845,670560,0,37331,157,0,0,0,0,37331,0
263,2008-09-20,48,25.7,0.3056,665886,192124,34661,298146,327049,67711,12585,95732,301017,68520,12544,103032,37820,55893,9532,99382,670560,0,37331,157,0,0,0,0,37331,0
264,2008-09-21,48,27.6,0.3056,673498,214488,36137,297108,333010,74987,13115,95169,300001,76152,13106,102903,40487,63349,9916,99036,670560,0,37331,157,0,0,0,0,37331,0
265,2008-09-22,48,27.7,0.3056,672200,215859,37416,296706,332775,75483,13560,95345,298946,76521,13549,102459,40479,63855,10307,98902,670560,0,37331,157,0,0,0,0,37331,0
266,2008-09-23,48,27.6,0.3056,673258,214675,37987,296658,334006,75185,13763,95081,298779,75998,13735,102691,40473,63492,10489,98886,670560,0,37331,157,0,0,0,0,37331,0
267,2008-09-24,48,28.6,0.3056,648020,224512,38929,297159,322460,78510,14113,95374,285982,79476,14072,102732,39578,66526,10744,99053,684027,0,23857,164,0,0,0,0,23857,0
268,2008-09-25,48,28.3,0.3056,654038,221165,39349,297867,325206,77265,14248,96908,288753,78096,14193,101670,40079,65804,10908,99289,696458,0,11422,168,0,0,0,0,11422,0
269,2008-09-26,48,25.8,0.3056,660235,192338,36470,297387,328302,68057,13220,97946,293935,67909,13127,100312,37998,56372,10123,99129,707875,0,0,173,0,0,0,0,0,0
270,2008-09-27,48,26.4,0.3056,672395,199841,35425,296391,337861,70939,12900,98797,295238,70272,12744,98797,39296,58630,9781,98797,707875,0,0,173,0,0,0,0,0,0
271,2008-09-28,48,27.4,0.3056,675762,212118,36445,295650,344627,75599,13343,98550,290814,73954,13063,98550,40321,62565,10039,98550,707875,0,0,173,0,0,0,0,0,0
272,2008-09-29,48,27.8,0.3056,670283,216574,37620,295446,343635,77332,13832,98482,286385,75233,13417,98482,40263,64009,10371,98482,707875,0,0,173,0,0,0,0,0,0
273,2008-09-30,48,28.8,0.3056,638978,225591,38760,295950,329426,80537,14299,98650,270519,78225,13776,98650,39033,66829,10685,98650,707875,0,0,173,0,0,0,0,0,0
274,2008-10-01,48,28.6,0.3056,641623,223060,39308,296766,330494,79510,14501,98922,271670,77123,13914,98922,39459,66427,10893,98922,707875,0,0,173,0,0,0,0,0,0
275,2008-10-02,48,27.9,0.3056,663739,216887,39230,297462,340847,77343,14463,99154,282496,75008,13853,99154,40396,64536,10914,99154,707875,0,0,173,0,0,0,0,0,0
276,2008-10-03,48,25.6,0.3056,657174,189819,36040,296856,334830,68338,13301,98952,285019,66085,12730,98952,37325,55396,10009,98952,707875,0,0,173,0,0,0,0,0,0
277,2008-10-04,48,27.5,0.3056,672638,212712,36647,296262,344038,75920,13546,98754,288264,73955,12987,98754,40336,62837,10114,98754,707875,0,0,173,0,0,0,0,0,0
278,2008-10-05,48,28.2,0.3056,661519,220705,38043,296262,339911,78784,14061,98754,281555,76570,13482,98754,40053,65351,10500,98754,707875,0,0,173,0,0,0,0,0,0
279,2008-10-06,48,28.1,0.3056,662312,219437,38772,296664,340424,78327,14323,98888,281713,76012,13719,98888,40175,65098,10730,98888,707875,0,0,173,0,0,0,0,0,0
280,2008-10-07,48,27.4,0.3056,675251,212168,38491,296943,346265,75829,14213,98981,288517,73537,13605,98981,40469,62802,10673,98981,707875,0,0,173,0,0,0,0,0,0
281,2008-10-08,48,27.5,0.3056,677540,213801,38399,297150,347488,76442,14187,99050,289525,74190,13580,99050,40527,63169,10632,99050,707875,0,0,173,0,0,0,0,0,0
282,2008-10-09,48,26.3,0.3056,675755,199492,36725,296700,345264,71627,13576,98900,291291,69401,12994,98900,39200,58464,10155,98900,707875,0,0,173,0,0,0,0,0,0
283,2008-10-10,48,26.6,0.3056,677757,202848,36042,295908,346200,72719,13338,98636,291934,70633,12775,98636,39623,59496,9929,98636,707875,0,0,173,0,0,0,0,0,0
284,2008-10-11,48,26.4,0.3056,674446,200190,35414,294873,344329,71837,13111,98291,290951,69746,12565,98291,39166,58607,9738,98291,707875,0,0,173,0,0,0,0,0,0
285,2008-10-12,48,27.4,0.3056,673859,211720,36428,294153,345071,75713,13488,98051,288670,73626,12934,98051,40118,62381,10006,98051,707875,0,0,173,0,0,0,0,0,0
286,2008-10-13,48,27.6,0.3056,670541,213867,37367,293892,343940,76470,13827,97964,286493,74260,13255,97964,40108,63137,10285,97964,707875,0,0,173,0,0,0,0,0,0
287,2008-10-14,48,28.1,0.3056,660046,218934,38312,294132,339276,78222,14174,98044,280915,75940,13578,98044,39855,64772,10560,98044,707875,0,0,173,0,0,0,0,0,0
288,2008-10-15,48,28.6,0.3056,642923,223232,39048,294852,331264,79692,14443,98284,272411,77330,13822,98284,39248,66210,10783,98284,707875,0,0,173,0,0,0,0,0,0
289,2008-10-16,48,28.3,0.3056,650765,220230,39321,295689,334796,78545,14525,98563,276192,76177,13892,98563,39777,65508,10904,98563,707875,0,0,173,0,0,0,0,0,0
290,2008-10-17,48,27.5,0.3056,670147,212575,38837,296226,343730,75917,14334,98742,286056,73612,13708,98742,40361,63046,10795,98742,707875,0,0,173,0,0,0,0,0,0
291,2008-10-18,48,28.6,0.3056,648632,224311,39295,297042,334107,80077,14522,99014,274981,77753,13890,99014,39544,66481,10883,99014,707875,0,0,173,0,0,0,0,0,0
292,2008-10-19,48,28.7,0.3056,641786,224638,39635,298035,330802,80103,14641,99345,271536,77703,13998,99345,39448,66832,10996,99345,707875,0,0,173,0,0,0,0,0,0
293,2008-10-20,48,28.4,0.3056,652907,222182,39735,299001,335987,79183,14663,99667,276846,76798,14016,99667,40074,66201,11056,99667,707875,0,0,173,0,0,0,0,0,0
294,2008-10-21,48,28.6,0.3056,649867,224662,39870,300042,334743,80091,14713,100014,275217,77706,14063,100014,39907,66865,11094,100014,707875,0,0,173,0,0,0,0,0,0
295,2008-10-22,48,28.2,0.3056,664118,221307,39842,300939,341458,78888,14694,100313,282060,76519,14046,100313,40600,65900,11102,100313,707875,0,0,173,0,0,0,0,0,0
296,2008-10-23,48,27.5,0.3056,682322,214768,39273,301452,349951,76686,14483,100484,291290,74374,13848,100484,41081,63708,10942,100484,707875,0,0,173,0,0,0,0,0,0
297,2008-10-24,48,28.1,0.3056,676023,221940,39496,302022,347434,79238,14583,100674,287683,76935,13949,100674,40906,65767,10964,100674,707875,0,0,173,0,0,0,0,0,0
298,2008-10-25,48,28.0,0.3056,678201,220932,39635,302598,348498,78864,14635,100866,288643,76526,14000,100866,41060,65542,11000,100866,697689,10186,0,173,10186,0,0,0,10186,0
299,2008-10-26,48,28.5,0.3056,664924,225964,39968,303375,342405,80630,14766,100037,281964,78255,14122,102213,40555,67079,11080,101125,688338,19537,0,173,9351,0,0,0,19537,0
