ID,Date,Province#,Temperature,L2,Total Eggs,Total Larvae,Total Puapae,Total Adults,Susceptable Eggs,Susceptable Larvae,Susceptable Puapae,Susceptable Adults,Latent Eggs,Latent Larvae,Latent Puapae,Latent Adults,Infected Eggs,Infected Larvae,Infected Puapae,Infected Adults,Susceptable Human,Latent Human,Infectious Human,Recovery Human,New Latent Human,New Infectious Human,DEN-1,DEN-2,DEN-3,DEN-4
145,2008-05-25,8,28.4,0.1888,307336,104072,18521,140733,156159,36805,6786,46313,132308,36260,6594,47509,18869,31007,5141,46911,325166,1600,3350,0,147,262,843,4107,0,0
146,2008-05-26,8,29.7,0.1888,278908,108064,18372,141219,143123,38305,6745,46510,118370,37683,6542,47636,17415,32076,5085,47073,325527,1543,3046,0,155,212,843,3746,0,0
147,2008-05-27,8,30.4,0.1888,250487,106949,17695,141519,129634,37914,6502,46682,104738,37167,6286,47664,16115,31868,4907,47173,325871,1454,2791,0,127,216,843,3402,0,0
148,2008-05-28,8,30.2,0.1888,252326,105948,17394,141636,130247,37406,6377,46822,105591,36604,6146,47602,16488,31938,4871,47212,326141,1191,2784,0,155,418,843,3132,0,0
149,2008-05-29,8,29.9,0.1888,262699,106108,17476,141768,135302,37443,6394,46835,110325,36608,6153,47677,17072,32057,4929,47256,326411,889,2816,0,123,425,843,2862,0,0
150,2008-05-30,8,29.2,0.1888,284802,105577,17887,141999,145789,37232,6533,46929,120821,36449,6288,47737,18192,31896,5066,47333,326692,831,2593,0,124,182,843,2581,0,0
151,2008-05-31,8,27.4,0.1888,315362,99024,17845,142065,160231,35051,6514,46981,135805,34310,6276,47729,19326,29663,5055,47355,326922,793,2401,0,109,147,843,2351,0,0
152,2008-06-01,8,27.7,0.1888,320625,101732,18004,142140,163232,36131,6591,47059,138017,35408,6359,47701,19376,30193,5054,47380,327128,738,2250,0,100,155,843,2145,0,0
153,2008-06-02,8,27.9,0.1888,320345,102980,18242,142263,163451,36618,6694,47127,137544,35835,6460,47715,19350,30527,5088,47421,327275,697,2144,0,86,127,843,1998,0,0
154,2008-06-03,8,28.4,0.1888,314252,105325,18530,142515,160809,37452,6813,47225,134311,36616,6569,47785,19132,31257,5148,47505,327462,617,2037,0,75,155,843,1811,0,0
155,2008-06-04,8,29.3,0.1888,294592,108240,18636,142935,151627,38491,6863,47332,124726,37588,6608,47958,18239,32161,5165,47645,327598,570,1948,0,76,123,843,1675,0,0
156,2008-06-05,8,28.9,0.1888,300802,106479,18720,143346,154273,37751,6883,47531,127780,36857,6621,48033,18749,31871,5216,47782,327744,516,1856,0,70,124,843,1529,0,0
157,2008-06-06,8,28.6,0.1888,308670,105777,18776,143745,158152,37525,6897,47703,131410,36624,6632,48127,19108,31628,5247,47915,328099,470,1547,0,63,109,425,1592,0,0
158,2008-06-07,8,29.1,0.1888,300492,107919,18810,144210,154557,38342,6917,47864,127280,37394,6647,48276,18655,32183,5246,48070,328464,430,1222,0,60,100,0,1652,0,0
159,2008-06-08,8,29.7,0.1888,283033,108967,18597,144675,146318,38733,6847,48061,118896,37724,6570,48389,17819,32510,5180,48225,328607,383,1126,0,39,86,0,1509,0,0
160,2008-06-09,8,29.8,0.1888,277048,108475,18370,145038,143385,38502,6760,48201,115996,37442,6476,48491,17667,32531,5134,48346,328706,356,1054,0,48,75,0,1410,0,0
161,2008-06-10,8,28.7,0.1888,304480,105754,18551,145305,156283,37440,6808,48275,129011,36421,6520,48595,19186,31893,5223,48435,328821,320,975,0,40,76,0,1295,0,0
162,2008-06-11,8,29.5,0.1888,291314,109178,18586,145692,150405,38795,6833,48413,122623,37772,6545,48715,18286,32611,5208,48564,328914,284,918,0,34,70,0,1202,0,0
163,2008-06-12,8,29.8,0.1888,280170,109157,18432,146043,145073,38775,6782,48516,117295,37701,6491,48846,17802,32681,5159,48681,329042,248,826,0,27,63,0,1074,0,0
164,2008-06-13,8,29.6,0.1888,284628,108584,18418,146337,147014,38489,6769,48689,119453,37429,6476,48869,18161,32666,5173,48779,329128,225,763,0,37,60,0,988,0,0
165,2008-06-14,8,30.3,0.1888,262314,108998,17944,146520,136675,38768,6606,48744,108737,37626,6312,48936,16902,32604,5026,48840,329235,203,678,0,17,39,0,881,0,0
166,2008-06-15,8,30.2,0.1888,261794,108148,17701,146538,136168,38356,6511,48745,108555,37190,6211,48947,17071,32602,4979,48846,329313,186,617,0,31,48,0,803,0,0
167,2008-06-16,8,30.3,0.1888,257941,108018,17494,146475,134290,38311,6431,48748,106780,37153,6130,48902,16871,32554,4933,48825,329386,173,557,0,27,40,0,730,0,0
168,2008-06-17,8,30.9,0.1888,234075,106483,16781,146100,123023,37889,6180,48630,95500,36665,5881,48770,15552,31929,4720,48700,329451,160,505,0,21,34,0,665,0,0
169,2008-06-18,8,27.8,0.1888,308511,100314,17311,145749,157724,35369,6335,48502,131072,34294,6035,48664,19715,30651,4941,48583,329499,160,457,0,27,27,0,617,0,0
170,2008-06-19,8,27.2,0.1888,327596,99926,17507,145482,167346,35561,6414,48434,140439,34587,6129,48554,19811,29778,4964,48494,329560,138,418,0,15,37,0,556,0,0
171,2008-06-20,8,28.0,0.1888,326402,104744,18085,145389,167371,37331,6650,48387,139277,36335,6368,48539,19754,31078,5067,48463,329616,135,365,0,14,17,0,500,0,0
172,2008-06-21,8,28.4,0.1888,320813,106560,18565,145500,164873,37975,6840,48450,136400,36933,6553,48550,19540,31652,5172,48500,329662,121,333,0,17,31,0,454,0,0
173,2008-06-22,8,28.8,0.1888,312646,107993,18844,145779,161080,38473,6950,48523,132350,37382,6655,48663,19216,32138,5239,48593,329712,104,300,0,10,27,0,404,0,0
174,2008-06-23,8,27.4,0.1888,328778,101308,18568,145860,168361,36105,6840,48574,140554,35052,6549,48666,19863,30151,5179,48620,329741,93,282,0,10,21,0,375,0,0
175,2008-06-24,8,27.5,0.1888,331936,102415,18441,145860,170048,36554,6800,48562,141989,35529,6513,48678,19899,30332,5128,48620,329781,74,261,0,8,27,0,335,0,0
176,2008-06-25,8,28.1,0.1888,327248,105570,18665,145944,168018,37658,6890,48604,139451,36619,6601,48692,19779,31293,5174,48648,329809,71,236,0,12,15,0,307,0,0
177,2008-06-26,8,28.5,0.1888,320519,107229,18900,146157,164916,38227,6979,48682,136056,37146,6684,48756,19547,31856,5237,48719,329834,66,216,0,9,14,0,282,0,0
178,2008-06-27,8,28.5,0.1888,319525,107062,19015,146439,164419,38141,7018,48769,135535,37040,6718,48857,19571,31881,5279,48813,329855,55,206,0,6,17,0,261,0,0
179,2008-06-28,8,28.6,0.1888,318019,107524,19082,146766,163698,38293,7040,48899,134791,37192,6737,48945,19530,32039,5305,48922,329888,49,179,0,4,10,0,228,0,0
180,2008-06-29,8,28.3,0.1888,323259,106315,19077,147060,166196,37861,7034,48990,137272,36757,6730,49050,19791,31697,5313,49020,329896,48,172,0,9,10,0,220,0,0
181,2008-06-30,8,27.8,0.1888,330809,104207,18924,147240,169746,37148,6976,49055,141022,36066,6675,49105,20041,30993,5273,49080,329922,45,149,0,5,8,0,194,0,0
182,2008-07-01,8,27.5,0.1888,334918,102949,18706,147291,171699,36751,6899,49076,143128,35686,6604,49118,20091,30512,5203,49097,329944,38,134,0,5,12,0,172,0,0
183,2008-07-02,8,27.3,0.1888,336763,102003,18478,147219,172545,36450,6821,49055,144151,35395,6530,49091,20067,30158,5127,49073,329963,31,122,0,2,9,0,153,0,0
184,2008-07-03,8,28.8,0.1888,318807,109128,18839,147339,164340,38937,6966,49083,135025,37844,6669,49143,19442,32347,5204,49113,329983,32,101,0,7,6,0,133,0,0
185,2008-07-04,8,29.0,0.1888,310929,109207,19026,147606,160468,38897,7029,49197,131237,37757,6725,49207,19224,32553,5272,49202,329994,32,90,0,4,4,0,122,0,0
186,2008-07-05,8,29.4,0.1888,299402,110042,18981,147957,154971,39182,7009,49300,125714,38003,6698,49338,18717,32857,5274,49319,330006,25,85,0,2,9,0,110,0,0
187,2008-07-06,8,28.9,0.1888,310165,108337,19037,148272,159896,38491,7015,49421,130875,37336,6701,49427,19394,32510,5321,49424,330018,25,73,0,5,5,0,98,0,0
188,2008-07-07,8,28.6,0.1888,319019,107761,19102,148575,164226,38319,7033,49512,135036,37185,6720,49538,19757,32257,5349,49525,330022,26,68,0,6,5,0,94,0,0
189,2008-07-08,8,28.8,0.1888,317449,108955,19177,148917,163617,38779,7065,49629,134212,37644,6752,49649,19620,32532,5360,49639,330026,30,60,0,6,2,0,90,0,0
190,2008-07-09,8,29.4,0.1888,302772,110735,19108,149301,156708,39435,7048,49765,127170,38261,6733,49769,18894,33039,5327,49767,330032,25,59,0,2,7,0,84,0,0
191,2008-07-10,8,27.6,0.1888,331661,103113,18865,149382,170056,36673,6943,49781,141285,35549,6633,49807,20320,30891,5289,49794,330040,25,51,0,4,4,0,76,0,0
192,2008-07-11,8,29.0,0.1888,316765,110337,19051,149610,163444,39313,7027,49866,133812,38196,6717,49874,19509,32828,5307,49870,330045,27,44,0,4,2,0,71,0,0
193,2008-07-12,8,28.6,0.1888,322710,108451,19195,149850,166183,38588,7075,49943,136599,37441,6763,49957,19928,32422,5357,49950,330046,27,43,0,5,5,0,70,0,0
194,2008-07-13,8,28.8,0.1888,320359,109514,19276,150147,165151,38984,7106,50034,135423,37837,6792,50064,19785,32693,5378,50049,330046,25,45,0,4,6,0,70,0,0
195,2008-07-14,8,28.8,0.1888,320392,109528,19326,150456,165149,38976,7124,50147,135424,37827,6808,50157,19819,32725,5394,50152,330055,19,42,0,0,6,0,61,0,0
196,2008-07-15,8,28.8,0.1888,320921,109632,19357,150771,165434,39010,7134,50251,135627,37857,6818,50263,19860,32765,5405,50257,330056,21,39,0,4,2,0,60,0,0
197,2008-07-16,8,28.8,0.1888,321554,109756,19382,151083,165760,39053,7143,50358,135893,37898,6826,50364,19901,32805,5413,50361,330061,17,38,0,0,4,0,55,0,0
198,2008-07-17,8,28.1,0.1888,334164,106911,19306,151278,171697,38050,7110,50421,141997,36918,6796,50431,20470,31943,5400,50426,330063,13,40,0,0,4,0,53,0,0
199,2008-07-18,8,27.2,0.1888,343892,102662,18857,151233,176179,36647,6947,50403,147132,35552,6643,50419,20581,30463,5267,50411,330069,9,38,0,1,5,0,47,0,0
200,2008-07-19,8,27.5,0.1888,344712,104620,18766,151101,176730,37357,6924,50365,147360,36288,6626,50369,20622,30975,5216,50367,330072,6,38,0,1,4,0,44,0,0
201,2008-07-20,8,27.1,0.1888,346034,102375,18512,150852,177245,36605,6836,50281,148275,35529,6543,50287,20514,30241,5133,50284,330074,6,36,0,0,0,0,42,0,0
202,2008-07-21,8,27.4,0.1888,344979,104014,18528,150585,176838,37168,6847,50190,147590,36103,6557,50200,20551,30743,5124,50195,330078,3,35,0,1,4,0,38,0,0
203,2008-07-22,8,28.0,0.1888,339421,107058,18842,150456,174376,38213,6966,50149,144599,37123,6671,50155,20446,31722,5205,50152,330084,3,29,0,0,0,0,32,0,0
204,2008-07-23,8,28.4,0.1888,332452,108711,19135,150504,171121,38772,7073,50165,141114,37645,6770,50171,20217,32294,5292,50168,330088,5,23,0,2,0,0,28,0,0
205,2008-07-24,8,29.1,0.1888,316478,111075,19276,150726,163534,39594,7126,50242,133424,38425,6815,50242,19520,33056,5335,50242,330087,7,22,0,3,1,0,29,0,0
206,2008-07-25,8,28.6,0.1888,324601,108811,19337,150951,167186,38709,7135,50314,137345,37544,6819,50320,20070,32558,5383,50317,330090,7,19,0,1,1,0,26,0,0
207,2008-07-26,8,27.8,0.1888,337851,105483,19171,151053,173413,37571,7066,50350,143882,36451,6754,50352,20556,31461,5351,50351,330094,7,15,0,0,0,0,22,0,0
208,2008-07-27,8,25.7,0.1888,335115,93448,17666,150561,170802,33590,6518,50184,145206,32508,6232,50190,19107,27350,4916,50187,330099,6,11,0,0,1,0,17,0,0
209,2008-07-28,8,27.9,0.1888,338051,106054,18138,150126,173181,37790,6703,50042,144469,36828,6423,50042,20401,31436,5012,50042,330103,6,7,0,0,0,0,13,0,0
210,2008-07-29,8,28.5,0.1888,329594,108939,18771,150000,169621,38832,6935,50000,139891,37739,6646,50000,20082,32368,5190,50000,330103,4,9,0,0,2,0,13,0,0
211,2008-07-30,8,27.8,0.1888,337190,105348,18884,149958,173120,37561,6969,49984,143650,36445,6673,49988,20420,31342,5242,49986,330107,1,8,0,0,3,0,9,0,0
212,2008-07-31,8,28.1,0.1888,335512,107091,19035,150000,172448,38195,7028,50000,142734,37086,6726,50000,20330,31810,5281,50000,330107,0,9,0,0,1,0,9,0,0
213,2008-08-01,8,26.3,0.1888,339409,96956,18068,149664,173440,34752,6671,49885,146193,33662,6383,49891,19776,28542,5014,49888,330107,0,9,0,0,0,0,9,0,0
214,2008-08-02,8,27.9,0.1888,337580,105990,18410,149394,173161,37812,6806,49798,144098,36790,6519,49798,20321,31388,5085,49798,330108,0,8,0,0,0,0,8,0,0
215,2008-08-03,8,28.4,0.1888,330107,108278,18874,149358,169866,38615,6976,49784,140173,37509,6681,49788,20068,32154,5217,49786,330109,0,7,0,0,0,0,7,0,0
216,2008-08-04,8,27.5,0.1888,338437,103589,18773,149295,173602,36967,6931,49765,144474,35859,6634,49765,20361,30763,5208,49765,330109,0,7,0,0,0,0,7,0,0
217,2008-08-05,8,28.4,0.1888,330240,108285,19021,149370,169949,38625,7028,49790,140225,37516,6726,49790,20066,32144,5267,49790,330110,0,6,0,0,0,0,6,0,0
218,2008-08-06,8,29.1,0.1888,314176,110617,19181,149616,162346,39436,7090,49862,132455,38270,6780,49882,19375,32911,5311,49872,330110,0,6,0,0,0,0,6,0,0
219,2008-08-07,8,28.9,0.1888,316052,109466,19249,149898,163032,38946,7104,49966,133395,37778,6789,49966,19625,32742,5356,49966,330111,1,4,0,1,0,0,5,0,0
220,2008-08-08,8,28.1,0.1888,330907,106324,19188,150084,170020,37833,7070,50028,140583,36701,6757,50028,20304,31790,5361,50028,330114,1,1,0,0,0,0,2,0,0
221,2008-08-09,8,28.1,0.1888,334421,106920,19179,150246,171856,38101,7070,50082,142213,36987,6759,50082,20352,31832,5350,50082,330115,1,0,0,0,0,0,1,0,0
222,2008-08-10,8,27.7,0.1888,339645,105092,19046,150312,174323,37490,7023,50104,144833,36383,6717,50104,20489,31219,5306,50104,330115,1,0,0,0,0,0,1,0,0
223,2008-08-11,8,27.9,0.1888,339037,106314,19059,150360,174136,37935,7034,50120,144444,36831,6729,50120,20457,31548,5296,50120,330115,1,0,0,0,0,0,1,0,0
224,2008-08-12,8,29.4,0.1888,309380,112026,19149,150579,160226,39980,7083,50193,130066,38809,6772,50193,19088,33237,5294,50193,330115,1,0,0,0,0,0,1,0,0
225,2008-08-13,8,29.6,0.1888,297779,111313,19039,150822,154417,39623,7035,50274,124615,38400,6717,50274,18747,33290,5287,50274,330115,0,1,0,0,1,0,1,0,0
226,2008-08-14,8,27.3,0.1888,334538,101755,18682,150741,171337,36178,6878,50247,142723,35049,6568,50247,20478,30528,5236,50247,330115,0,1,0,0,0,0,1,0,0
227,2008-08-15,8,27.4,0.1888,342119,103571,18559,150579,175284,36948,6838,50193,146292,35884,6538,50193,20543,30739,5183,50193,330115,0,1,0,0,0,0,1,0,0
228,2008-08-16,8,28.4,0.1888,333082,108816,18953,150573,171372,38807,6996,50191,141478,37709,6694,50191,20232,32300,5263,50191,330115,0,1,0,0,0,0,1,0,0
229,2008-08-17,8,28.8,0.1888,323691,110128,19225,150741,166942,39248,7099,50247,136871,38095,6790,50247,19878,32785,5336,50247,330115,0,1,0,0,0,0,1,0,0
230,2008-08-18,8,28.8,0.1888,322082,109844,19336,150984,166089,39106,7136,50328,136101,37940,6821,50328,19892,32798,5379,50328,330115,0,1,0,0,0,0,1,0,0
231,2008-08-19,8,27.2,0.1888,340680,102151,18863,150948,174542,36426,6952,50313,145617,35310,6645,50319,20521,30415,5266,50316,330115,0,1,0,0,0,0,1,0,0
232,2008-08-20,8,28.3,0.1888,335081,108440,19063,150984,172292,38662,7036,50328,142438,37571,6731,50328,20351,32207,5296,50328,330115,0,1,0,0,0,0,1,0,0
233,2008-08-21,8,27.8,0.1888,340179,105864,19069,150996,174662,37755,7036,50332,144954,36640,6731,50332,20563,31469,5302,50332,330115,0,1,0,0,0,0,1,0,0
234,2008-08-22,8,26.8,0.1888,344714,100447,18470,150762,176430,35936,6817,50254,147937,34848,6523,50254,20347,29663,5130,50254,330116,0,0,0,0,0,0,0,0,0
235,2008-08-23,8,28.7,0.1888,328376,110174,18911,150702,169162,39299,6994,50234,139224,38211,6695,50234,19990,32664,5222,50234,330116,0,0,0,0,0,0,0,0,0
236,2008-08-24,8,29.5,0.1888,304758,111924,19048,150855,157940,39905,7046,50285,127867,38713,6737,50285,18951,33306,5265,50285,330116,0,0,0,0,0,0,0,0,0
237,2008-08-25,8,28.0,0.1888,331242,105713,19054,150906,170107,37572,7024,50302,140699,36423,6712,50302,20436,31718,5318,50302,330116,0,0,0,0,0,0,0,0,0
238,2008-08-26,8,27.8,0.1888,339104,105684,19006,150930,174040,37664,7005,50310,144507,36561,6697,50310,20557,31459,5304,50310,330116,0,0,0,0,0,0,0,0,0
239,2008-08-27,8,25.9,0.1888,337812,94775,17742,150462,172328,34036,6546,50154,146090,32956,6260,50154,19394,27783,4936,50154,330116,0,0,0,0,0,0,0,0,0
240,2008-08-28,8,28.1,0.1888,336158,107123,18289,150093,172433,38180,6760,50031,143399,37189,6477,50031,20326,31754,5052,50031,330116,0,0,0,0,0,0,0,0,0
241,2008-08-29,8,28.2,0.1888,333973,107544,18787,149973,171674,38340,6939,49991,142020,37243,6648,49991,20279,31961,5200,49991,330116,0,0,0,0,0,0,0,0,0
242,2008-08-30,8,26.0,0.1888,336109,94986,17699,149490,171552,34088,6536,49830,145157,33000,6258,49830,19400,27898,4905,49830,330116,0,0,0,0,0,0,0,0,0
243,2008-08-31,8,26.5,0.1888,339658,97896,17306,148815,173327,35048,6399,49605,146485,34074,6132,49605,19846,28774,4775,49605,330116,0,0,0,0,0,0,0,0,0
244,2008-09-01,8,26.9,0.1888,340488,100238,17437,148167,174063,35853,6450,49389,146362,34862,6185,49389,20063,29523,4802,49389,330116,0,0,0,0,0,0,0,0,0
245,2008-09-02,8,27.1,0.1888,339595,101260,17675,147627,173836,36216,6538,49209,145672,35191,6270,49209,20087,29853,4867,49209,330116,0,0,0,0,0,0,0,0,0
246,2008-09-03,8,27.9,0.1888,334004,105384,18244,147336,171490,37632,6750,49112,142451,36572,6470,49112,20063,31180,5024,49112,330116,0,0,0,0,0,0,0,0,0
247,2008-09-04,8,29.4,0.1888,303406,110796,18662,147393,157134,39560,6912,49131,127580,38403,6617,49131,18692,32833,5133,49131,330116,0,0,0,0,0,0,0,0,0
248,2008-09-05,8,30.1,0.1888,274969,110294,18376,147534,143345,39342,6804,49178,114186,38097,6496,49178,17438,32855,5076,49178,330116,0,0,0,0,0,0,0,0,0
249,2008-09-06,8,29.3,0.1888,294485,108307,18531,147675,152179,38408,6832,49225,123530,37204,6514,49225,18776,32695,5185,49225,330116,0,0,0,0,0,0,0,0,0
250,2008-09-07,8,29.5,0.1888,293007,109557,18608,147927,151667,38927,6853,49309,122791,37748,6536,49309,18549,32882,5219,49309,330116,0,0,0,0,0,0,0,0,0
251,2008-09-08,8,29.0,0.1888,306324,108373,18802,148194,157987,38474,6916,49398,129071,37312,6598,49398,19266,32587,5288,49398,330116,0,0,0,0,0,0,0,0,0
252,2008-09-09,8,28.6,0.1888,317962,107575,18966,148470,163663,38235,6974,49490,134559,37099,6659,49490,19740,32241,5333,49490,330116,0,0,0,0,0,0,0,0,0
253,2008-09-10,8,27.3,0.1888,334970,101780,18636,148506,171625,36286,6854,49502,143129,35190,6549,49502,20216,30304,5233,49502,330116,0,0,0,0,0,0,0,0,0
254,2008-09-11,8,26.3,0.1888,336573,96461,17751,148158,171890,34579,6542,49386,145102,33526,6256,49386,19581,28356,4953,49386,330116,0,0,0,0,0,0,0,0,0
255,2008-09-12,8,27.8,0.1888,335234,104893,18156,147867,171883,37431,6706,49289,143210,36421,6422,49289,20141,31041,5028,49289,330116,0,0,0,0,0,0,0,0,0
256,2008-09-13,8,27.4,0.1888,337269,102727,18286,147645,172903,36698,6753,49215,144218,35628,6469,49215,20148,30401,5064,49215,330116,0,0,0,0,0,0,0,0,0
257,2008-09-14,8,27.7,0.1888,335540,104326,18484,147516,172204,37261,6830,49172,143212,36184,6541,49172,20124,30881,5113,49172,330116,0,0,0,0,0,0,0,0,0
258,2008-09-15,8,27.7,0.1888,335009,104244,18603,147447,171963,37229,6874,49149,142935,36140,6582,49149,20111,30875,5147,49149,330116,0,0,0,0,0,0,0,0,0
259,2008-09-16,8,28.0,0.1888,331918,105722,18785,147474,170563,37738,6943,49158,141323,36639,6645,49158,20032,31345,5197,49158,330115,1,0,0,1,0,0,1,0,0
260,2008-09-17,8,27.9,0.1888,332431,105141,18850,147540,170774,37524,6964,49180,141588,36418,6665,49180,20069,31199,5221,49180,330115,1,0,0,0,0,0,1,0,0
261,2008-09-18,8,28.3,0.1888,327623,107078,19003,147699,168564,38199,7022,49233,139158,37082,6718,49233,19901,31797,5263,49233,330115,1,0,0,0,0,0,1,0,0
262,2008-09-19,8,27.1,0.1888,336355,100778,18554,147645,172334,36012,6850,49215,143964,34914,6553,49215,20057,29852,5151,49215,330115,1,0,0,0,0,0,1,0,0
263,2008-09-20,8,25.6,0.1888,327594,91762,17132,147060,166870,33041,6334,49020,142217,31990,6060,49020,18507,26731,4738,49020,330115,1,0,0,0,0,0,1,0,0
264,2008-09-21,8,27.5,0.1888,333404,102569,17543,146517,170537,36589,6491,48839,142903,35655,6223,48839,19964,30325,4829,48839,330115,1,0,0,0,0,0,1,0,0
265,2008-09-22,8,27.5,0.1888,333810,102744,17955,146172,171100,36694,6637,48724,142749,35656,6365,48724,19961,30394,4953,48724,330115,0,1,0,0,1,0,1,0,0
266,2008-09-23,8,26.6,0.1888,333975,97562,17585,145749,170794,34960,6501,48583,143638,33906,6230,48583,19543,28696,4854,48583,330115,0,1,0,0,0,0,1,0,0
267,2008-09-24,8,28.2,0.1888,325950,105991,18187,145542,167477,37832,6730,48514,138794,36791,6450,48514,19679,31368,5007,48514,330115,0,1,0,0,0,0,1,0,0
268,2008-09-25,8,28.1,0.1888,325368,105252,18558,145545,167245,37550,6860,48515,138401,36450,6570,48515,19722,31252,5128,48515,330115,0,1,0,0,0,0,1,0,0
269,2008-09-26,8,25.3,0.1888,316608,88834,16897,144963,161147,32034,6248,48321,137740,30952,5979,48321,17721,25848,4670,48321,330115,0,1,0,0,0,0,1,0,0
270,2008-09-27,8,27.4,0.1888,327743,100933,17230,144399,167460,35987,6374,48132,140633,35089,6113,48134,19650,29857,4743,48133,330115,0,1,0,0,0,0,1,0,0
271,2008-09-28,8,27.4,0.1888,329264,101321,17650,144030,168661,36190,6523,48010,140941,35175,6258,48010,19662,29956,4869,48010,330115,0,1,0,0,0,0,1,0,0
272,2008-09-29,8,28.4,0.1888,319067,106187,18278,143973,164168,37901,6759,47991,135551,36825,6479,47991,19348,31461,5040,47991,330115,0,1,0,0,0,0,1,0,0
273,2008-09-30,8,28.6,0.1888,313629,106664,18651,144159,161584,38036,6893,48053,132852,36912,6599,48053,19193,31716,5159,48053,330115,0,1,0,0,0,0,1,0,0
274,2008-10-01,8,29.3,0.1888,297213,108766,18744,144525,153786,38781,6929,48175,124988,37616,6624,48175,18439,32369,5191,48175,330116,0,0,0,0,0,0,0,0,0
275,2008-10-02,8,26.6,0.1888,322889,95807,17935,144414,165087,34207,6613,48138,138505,33107,6320,48138,19297,28493,5002,48138,330116,0,0,0,0,0,0,0,0,0
276,2008-10-03,8,26.5,0.1888,327884,95992,17327,144042,167428,34373,6396,48014,141242,33370,6119,48014,19214,28249,4812,48014,330116,0,0,0,0,0,0,0,0,0
277,2008-10-04,8,28.2,0.1888,321616,105192,17970,143853,165169,37532,6643,47951,137002,36518,6364,47951,19445,31142,4963,47951,330116,0,0,0,0,0,0,0,0,0
278,2008-10-05,8,27.5,0.1888,326747,101529,18126,143760,167575,36257,6694,47920,139560,35184,6412,47920,19612,30088,5020,47920,330116,0,0,0,0,0,0,0,0,0
279,2008-10-06,8,27.8,0.1888,325639,103227,18315,143760,167182,36866,6767,47920,138870,35794,6479,47920,19587,30567,5069,47920,330116,0,0,0,0,0,0,0,0,0
280,2008-10-07,8,27.6,0.1888,327011,102182,18342,143778,167803,36506,6777,47926,139595,35426,6487,47926,19613,30250,5078,47926,330116,0,0,0,0,0,0,0,0,0
281,2008-10-08,8,27.4,0.1888,328442,101170,18241,143751,168422,36166,6740,47917,140413,35095,6452,47917,19607,29909,5049,47917,330116,0,0,0,0,0,0,0,0,0
282,2008-10-09,8,26.8,0.1888,329327,97838,17801,143550,168545,35044,6580,47850,141409,33990,6299,47850,19373,28804,4922,47850,330116,0,0,0,0,0,0,0,0,0
283,2008-10-10,8,26.9,0.1888,329223,98337,17580,143241,168457,35212,6503,47747,141379,34189,6227,47747,19387,28936,4850,47747,330116,0,0,0,0,0,0,0,0,0
284,2008-10-11,8,27.3,0.1888,328161,100475,17721,142974,168127,35936,6557,47658,140541,34909,6281,47658,19493,29630,4883,47658,330116,0,0,0,0,0,0,0,0,0
285,2008-10-12,8,27.2,0.1888,327772,99831,17760,142743,167934,35718,6570,47581,140396,34673,6294,47581,19442,29440,4896,47581,330116,0,0,0,0,0,0,0,0,0
286,2008-10-13,8,28.1,0.1888,320866,104369,18200,142707,164902,37277,6735,47569,136619,36212,6450,47569,19345,30880,5015,47569,330116,0,0,0,0,0,0,0,0,0
287,2008-10-14,8,28.8,0.1888,308031,107054,18576,142932,158883,38201,6873,47644,130298,37079,6577,47644,18850,31774,5126,47644,330116,0,0,0,0,0,0,0,0,0
288,2008-10-15,8,29.7,0.1888,282687,108833,18489,143316,146776,38836,6843,47772,118243,37646,6538,47772,17668,32351,5108,47772,330116,0,0,0,0,0,0,0,0,0
289,2008-10-16,8,29.7,0.1888,278175,107909,18346,143670,144324,38388,6776,47890,116180,37179,6464,47890,17671,32342,5106,47890,330116,0,0,0,0,0,0,0,0,0
290,2008-10-17,8,29.6,0.1888,280690,107703,18302,144012,145421,38265,6746,48004,117394,37074,6432,48004,17875,32364,5124,48004,330116,0,0,0,0,0,0,0,0,0
291,2008-10-18,8,28.8,0.1888,301630,105912,18504,144321,155352,37585,6805,48107,127309,36444,6491,48107,18969,31883,5208,48107,330116,0,0,0,0,0,0,0,0,0
292,2008-10-19,8,28.9,0.1888,304475,107196,18683,144708,156981,38126,6874,48236,128545,36997,6562,48236,18949,32073,5247,48236,330116,0,0,0,0,0,0,0,0,0
293,2008-10-20,8,29.0,0.1888,303577,107771,18799,145134,156661,38351,6922,48378,128029,37206,6610,48378,18887,32214,5267,48378,330116,0,0,0,0,0,0,0,0,0
294,2008-10-21,8,29.2,0.1888,299284,108453,18828,145578,154662,38597,6937,48526,125932,37435,6624,48526,18690,32421,5267,48526,330116,0,0,0,0,0,0,0,0,0
295,2008-10-22,8,28.7,0.1888,310328,106838,18900,145956,159851,37984,6958,48652,131176,36840,6644,48652,19301,32014,5298,48652,330116,0,0,0,0,0,0,0,0,0
296,2008-10-23,8,28.7,0.1888,313284,107391,18972,146340,161397,38219,6987,48780,132515,37086,6674,48780,19372,32086,5311,48780,330116,0,0,0,0,0,0,0,0,0
297,2008-10-24,8,29.0,0.1888,308154,108670,19020,146760,159059,38693,7010,48920,129988,37542,6697,48920,19107,32435,5313,48920,330116,0,0,0,0,0,0,0,0,0
298,2008-10-25,8,29.1,0.1888,305407,108911,19027,147177,157734,38759,7014,49059,128645,37593,6698,49059,19028,32559,5315,49059,330116,0,0,0,0,0,0,0,0,0
